
> thowil-mobile@1.0.0 start
> node scripts/serve-web.js

 INFO  Accepting connections at http://0.0.0.0:3000
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130413-15885
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130414-15886
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130425-15887
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130426-15888
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130428-15889
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130429-15890
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130430-15891
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130441-15892
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130442-15893
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130443-15894
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130444-15895
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130446-15896
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130461-15897
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130462-15898
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130463-15899
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130463-15900
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130465-15901
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130482-15902
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130483-15903
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130484-15904
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130485-15905
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130486-15906
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130503-15907
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130504-15908
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130505-15909
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130505-15910
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130506-15911
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130519-15912
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130520-15913
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130520-15914
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130521-15915
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130522-15916
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130535-15917
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130536-15918
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130537-15919
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130538-15920
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130539-15921
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130552-15922
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130552-15923
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130553-15924
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130554-15925
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130555-15926
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130565-15927
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130566-15928
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130567-15929
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130569-15930
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130570-15931
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130580-15932
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130581-15933
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130581-15934
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130582-15935
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130584-15936
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130596-15937
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130597-15938
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130597-15939
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130599-15940
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130599-15941
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130613-15942
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130614-15943
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130614-15944
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130615-15945
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130615-15946
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130630-15947
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130630-15948
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130631-15949
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130632-15950
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130633-15951
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130648-15952
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130649-15953
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130650-15954
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130650-15955
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130651-15956
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130664-15957
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130665-15958
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130666-15959
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130668-15960
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130668-15961
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 7 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 6 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130685-15962
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130688-15963
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130689-15964
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130690-15965
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130691-15966
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130707-15967
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130709-15968
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130710-15969
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130711-15970
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130712-15971
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130726-15972
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130726-15973
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130727-15974
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130728-15975
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130728-15976
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130740-15977
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130742-15978
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130742-15979
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130743-15980
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130744-15981
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130757-15982
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130758-15983
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130759-15984
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130761-15985
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130761-15986
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130774-15987
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130775-15988
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130776-15989
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130777-15990
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130777-15991
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130794-15992
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130795-15993
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130797-15994
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130799-15995
 HTTP  5/3/2026 4:32:10 PM 127.0.0.1 GET /socket.io/?X_LOCAL_SECURITY_COOKIE=&EIO=3&transport=polling&t=1777806130800-15996
